id,path,en_name,en_description
1_29598,mineral_images\chalcedony\250ae675-045d-4342-88ac-98b7e5421470_1_29598.jpg,chalcedony,
5_360,mineral_images\agate\1e0ba48c-cde7-4eed-9578-c4e08a8635ba_5_360.jpg,agate,"oval polished insert.

2.5x3"
1_43217,mineral_images\topaz\40ebc61d-899e-4844-91e5-0e69f585fe48_1_43217.jpg,topaz,
1_5900,mineral_images\quartz\5014d2c7-eb0e-4a37-a038-a9e5be77dbf7_1_5900.jpg,quartz,
1_33868,mineral_images\hematite\68bf7f42-10a3-48c4-b98e-81436133ff60_IMG_2083.jpg,hematite,
1_41186,mineral_images\topaz\e57a2b24-88fa-4c27-bfa2-e943005c4c72_1_41186.jpg,topaz,
1_7291,mineral_images\corundum\f21eb84d-87d6-4dfb-a918-4ae83900e086_IMG_1742.JPG,corundum,2 crystals.
1_3959,mineral_images\cassiterite\a0d640db-c020-4b25-b648-56fdb11becc3_1_3959.jpg,cassiterite,
1_39560,mineral_images\cassiterite\e36f35b6-c226-4bf5-854a-267077d9f712_1_39560.jpg,cassiterite,
1_19659,mineral_images\quartz\2a545687-3fb5-485f-ab5f-b88aa155a221_1_19659.jpg,quartz,
1_88022,mineral_images\chalcedony\66a700dc-e9de-4a90-980d-94f1533c8df9_FMM_1_88022.JPG,chalcedony,
1_9655,mineral_images\hematite\cab83716-8bec-4007-89e4-faea83ea0658_IMG_4070.jpg,hematite,
1_40520,mineral_images\cassiterite\43e779c1-ee74-4673-9491-e647229850e3_DSCN6343.JPG,cassiterite,
1_48585,mineral_images\cassiterite\1f631140-5fa7-4151-85e8-8351b5c79c6d_1_48585.jpg,cassiterite,
1_5027,mineral_images\chalcedony\fe886b33-2b26-4380-8fca-4f1d8f100994_5027.jpg,chalcedony,
1_2798,mineral_images\quartz\7b3df314-2e5f-4f0c-bfa5-661d88042c3b_1_2798.jpg,quartz,
1_3970,mineral_images\cassiterite\06122daf-44eb-4b65-83af-0147a6d445b5_1_3970.jpg,cassiterite,
1_38643,mineral_images\quartz\6d730f10-a851-4527-ab62-d149a5206373_1_38643.jpg,quartz,
1_20935,mineral_images\topaz\a71ac621-4fc9-4c9a-8f3d-ddee116bda34_1_20935.jpg,topaz,
1_87557,mineral_images\calcite\e72a0175-b097-4500-91ca-6ec56db0bd82_FMM_1_87557.JPG,calcite,"splice 5 cm. of two crystals {100}+

{101}+{111}., one of which

-twin of accretion along (001), and

the second is a twin of germination along

(001)."
1_53642,mineral_images\beryl\04aabbc3-00d0-4633-92bf-c54685b60606_1_53642.jpg,beryl,
1_36183,mineral_images\topaz\623108e2-2c8e-43e5-9a0e-eae59404f40d_1_36183.jpg,topaz,
1_78143,mineral_images\quartz\c8413014-61cd-4fbd-8c59-c91c43fdfe8b_FMM_1_78143.JPG,quartz,
1_25348,mineral_images\topaz\5ca4c2dd-65f3-4613-a2da-52057205c6db_1_25348.jpg,topaz,
1_8069,mineral_images\hematite\7669f2f6-c035-4a3f-be0c-9fc344d18515_IMG_1463.JPG,hematite,
1_29879,mineral_images\beryl\3f9ef447-43c3-4a0b-a05f-58335cad038d_1_29879.jpg,beryl,
1_48580,mineral_images\cassiterite\5f3d0c8c-2b15-4960-82aa-c46c395e59c3_1_48580.jpg,cassiterite,
1_41707,mineral_images\quartz\c3377a96-307c-4c3a-8eef-dd6e1902f7fc_1_41707.jpg,quartz,
1_86778,mineral_images\chalcedony\4b117aac-245b-4769-b0f3-67d6bba14abe_1_86778.jpg,chalcedony,"chalcedony agate - trapezoid. section of the impression of the space between the crystals. papierspar with sections of several. () channels, a black zone in the center, and rare dendrites of manganese oxides.

7x11.5 cm."
1_51247,mineral_images\topaz\882f3c48-6eee-4d35-bbc4-6c1a081902dc_1_51247.jpg,topaz,
1_28982,mineral_images\beryl\bd123edf-0b7c-4011-9120-38cb15e00005_1_28982.jpg,beryl,
1_56940,mineral_images\agate\4cbc6b5a-e054-4d0a-a0d5-712cb42cb11e_1_56940.jpg,agate,
1_12200,mineral_images\quartz\48bf793a-8f29-40bb-aaa9-375740e57ddb_1_12200.jpg,quartz,
1_48411,mineral_images\corundum\3f1ccc03-781e-4656-99b7-9d964c4a8416_IMG_3198.JPG,corundum,sapphire in the breed.
1_77601,mineral_images\quartz\9c0a3369-518d-47bc-8430-7e9bfa4ff568_1_77601.jpg,quartz,
1_83247,mineral_images\chalcedony\8336a1cc-2018-4eb0-940a-709a710379c0_1_83247.jpg,chalcedony,lithophysis
1_79759,mineral_images\agate\2f745da3-3160-43ba-ba66-97f781dbba7d_1_79759.jpg,agate,agate parallel-layered
1_86856,mineral_images\beryl\e23dd6ec-17dd-4d28-87f7-1cee8ff3fd8d_1_86856.jpg,beryl,obliquely cut zonal xl with emerald zone.
1_43292,mineral_images\hematite\1c41d227-5b7d-4fd4-aa33-b549ad724f49_IMG_3064.jpg,hematite,
1_32788,mineral_images\corundum\3460325f-91c1-4899-a908-8aedaa4d8ad2_6_1_2_32788.jpg,corundum,
1_71930,mineral_images\topaz\ab3d10d3-80ce-4c63-aee6-37901188daf3_1_71930.jpg,topaz,
1_50097,mineral_images\chalcedony\622a1152-f796-411b-80ed-b3c00795c45b_50097.jpg,chalcedony,
1_20136,mineral_images\hematite\8ba5be3e-113a-4276-b3ac-54876fc3eab9_1_20136.jpg,hematite,
1_28729,mineral_images\magnetite\14507729-d118-4033-967d-f8c72e87503d_1_28729.jpg,magnetite,
1_45821,mineral_images\quartz\c4e05b5d-1c3e-41e6-b0fe-a3b5f81d2cd4_1_45821.jpg,quartz,
1_77058,mineral_images\magnetite\7bddfacd-f780-47db-8be5-2c2f33b9dc8a_FMM_1_77058.JPG,magnetite,
1_21893,mineral_images\topaz\1bb5fd97-a9d1-4610-bb97-65f4e9c5cfa0_1_21893.jpg,topaz,
1_9906,mineral_images\magnetite\8ab162e0-e2e5-4db6-853a-d20a1f6ec2d2_1_9906.jpg,magnetite,
1_43691,mineral_images\magnetite\957f703d-6cbe-4aef-ae7e-b38dd468dc28_1_43691.jpg,magnetite,
3_1746,mineral_images\calcite\7fb8a667-6974-4f1c-b4f3-8d378430e1bd_3_1746.jpg,calcite,autoepitaxy of pinacoidal calcite crystals on a scalenohedron.
1_10599,mineral_images\topaz\ca0dd70a-6f4a-4b41-b1e5-f62288123b15_1_10599.jpg,topaz,
1_61399,mineral_images\quartz\169a7e18-cf3b-4587-be4b-9c08e53312a7_1_61399.jpg,quartz,
3_323,mineral_images\magnetite\87db6393-204b-44cb-b2e8-391b99752590_3_323.jpg,magnetite,
5_1042,mineral_images\agate\d5488c62-b24b-42c0-b3d2-6c69a036fa26_5_1042.jpg,agate,"overflow agate. oval lid from the box (see n 1630).

8.75x4"
1_3429,mineral_images\chalcedony\02eed4cb-5fd8-41fb-a638-c13306093e40_3429.jpg,chalcedony,
1_34655,mineral_images\chalcedony\c4e8d270-c8fa-4835-8abf-9c46f0a69a64_1_34653.jpg,chalcedony,
1_38665,mineral_images\quartz\b64fe6db-e731-4963-bdb6-82e846f61df2_1_38665.jpg,quartz,
1_62146,mineral_images\topaz\91add1bb-8275-4ef4-a8f3-d9a0a433f279_1_62146.jpg,topaz,
1_17302,mineral_images\hematite\dd3c76de-05b2-48f1-bf50-38c429dcf4d3_IMG_4711.jpg,hematite,2 crystals.
1_11827,mineral_images\topaz\1129dec9-0d85-459d-9533-66765e54a635_1_11827.jpg,topaz,3 crystals.
1_34044,mineral_images\quartz\ef049c2e-5d14-44a1-9a48-e053b6fc5dc3_34044.jpg,quartz,
1_21133,mineral_images\quartz\b02457b5-ad0c-4807-abc1-17f5c56ccb74_1_21133.jpg,quartz,
1_29491,mineral_images\corundum\22bfc0a7-c916-49cd-a2e5-0ce565bf554c_IMG_1746.JPG,corundum,
1_45543,mineral_images\agate\61dd7915-f571-41d4-819f-032880b60b39_45543.jpg,agate,
1_40490,mineral_images\cassiterite\20eea3e4-3a1e-46df-ada5-d3d20b550746_DSCN6645.JPG,cassiterite,
1_75986,mineral_images\hematite\2ec45f10-554a-4f54-84d8-e1e8efff015b_FMM_1_75986.JPG,hematite,
5_7314,mineral_images\quartz\5eed032b-4007-40a7-9c30-5cb4bad44c8f_5_7314_1.jpg,quartz,icy quartz. vase. the work of a stone-cutting workshop. 300 rub.
5_1125,mineral_images\chalcedony\bd172faf-8f3d-4c8f-805a-775216a5f831_5_1125.jpg,chalcedony,"oval insert convex polished.

1.5x1.25"
1_25138,mineral_images\quartz\7af59558-4548-4658-9749-07bc6aa1141d_IMG_8358.JPG,quartz,
1_58129,mineral_images\cassiterite\9a6f8f6f-cbfa-45ea-a983-7fc60bfc5f70_DSCN6588.JPG,cassiterite,
1_85729,mineral_images\corundum\96ff5c56-9b2a-45fb-bb08-63bbd45979f7_FMM_1_85729.JPG,corundum,"blue - 6.5x5 cm, a fragment of a joint (like a ""rose"") split. tab. crystals; kpsh, muscovite.

6.5x5x4 cm."
1_80242,mineral_images\beryl\6af93e16-08da-4e99-9794-f8dbca8e22fd_1_80242.jpg,beryl,
1_21154,mineral_images\magnetite\3da8a63c-6616-4d6c-ab02-f2681cd7f97c_1_21154.jpg,magnetite,
1_63110,mineral_images\quartz\17c92b0f-9a73-4d17-ace4-6c45970d447b_IMG_5999.jpg,quartz,
1_8021,mineral_images\quartz\350da9cc-0b74-40e0-ad4d-be245c5140f7_FMM_1_8021.JPG,quartz,
1_29325,mineral_images\hematite\1c50d2e2-6f1b-4b61-8236-469d4c5ab7ba_IMG_5543.JPG,hematite,
1_54163,mineral_images\quartz\039d5d08-39f0-4cb1-8de7-02ea67a59ea5_FMM_1_54163.JPG,quartz,
1_27169,mineral_images\quartz\81834a47-ec85-400e-8ec6-664520702add_1_27169.jpg,quartz,
1_37443,mineral_images\topaz\978206b5-0a74-4a0b-b960-e0329ace1119_1_37443_topaz_1.jpg,topaz,
1_78520,mineral_images\hematite\6c892039-31d6-4e70-acdd-10b57a2a96ec_IMG_3739.jpg,hematite,
1_81404,mineral_images\corundum\45832961-0f7b-4e16-af77-a35c424b2867_FMM_1_81404.JPG,corundum,
1_38632,mineral_images\quartz\5f277412-c801-40df-8614-2beac878aa69_1_38632.jpg,quartz,
1_71931,mineral_images\topaz\f266883f-2378-4c9e-9708-6b17ea145d1d_1_71931.jpg,topaz,
5_4263,mineral_images\beryl\9ea81047-8229-40ee-927f-55e6df7e8b92_5_4263_1_beryl.jpg,beryl,"seal. h=6.5, b=1.5 cm"
1_25576,mineral_images\quartz\adda29d9-0a90-4b13-ac9b-8b9702f5622d_1_25576.jpg,quartz,
1_72928,mineral_images\chalcedony\8e083ba3-1a31-41b5-ac60-1a6a0a280c5e_1_72928.jpg,chalcedony,
1_38919,mineral_images\hematite\790f5d37-5526-409e-8d63-feb710c8a553_1_38919.jpg,hematite,kern.
1_74934,mineral_images\corundum\1cd85dbd-ff1f-404e-921c-da4a21dc895e_IMG_1769.JPG,corundum,
1_81348,mineral_images\quartz\f15decc9-9c3c-4d28-b391-ae7bc2e604e4_FMM_1_81348.JPG,quartz,quartz with phantoms.
1_50828,mineral_images\quartz\2666f439-1b5b-4e84-b473-8b6dd7bd3b2b_1_50828.jpg,quartz,
1_41196,mineral_images\beryl\a69bc799-312a-4991-ae0e-a34395b0a62f_1_41196.jpg,beryl,
1_32795,mineral_images\magnetite\4327bd82-d813-4bab-927b-2935be4ac52f_1_32795.jpg,magnetite,
1_72830,mineral_images\hematite\42accd41-a5d2-4e5e-85aa-eff80a7bd877_IMG_4004.jpg,hematite,hematite in cotton jasper.
1_43360,mineral_images\magnetite\96916996-adb5-49c6-94a8-3dc27cd531b0_1_43360.jpg,magnetite,
1_21804,mineral_images\quartz\c142b00d-5472-4db0-b583-b2cfa4a63077_IMG_6032.jpg,quartz,
1_54221,mineral_images\cassiterite\d610cf05-edfb-406d-a37f-9bcf9c821f06_1_54221.jpg,cassiterite,
1_39567,mineral_images\quartz\b3c4fc9c-7511-407b-9284-4badcf73d7f0_39567.jpg,quartz,
1_27554,mineral_images\quartz\68d88341-f2e8-4dc3-83d8-f52c9390732a_1_27554.jpg,quartz,
1_4323,mineral_images\hematite\f151c967-c627-40b0-a9db-d0e2f1120481_IMG_1661.jpg,hematite,
1_19075,mineral_images\magnetite\bb3ebe6f-33af-4a1d-ae88-d718f53ee798_1_19075.jpg,magnetite,
1_67614,mineral_images\quartz\e32d42bc-9c99-4f50-8ca6-d997941c3ba5_1_67614.jpg,quartz,
1_51204,mineral_images\topaz\46635193-1393-41c1-8919-21a028814f45_1_51204.jpg,topaz,
1_78059,mineral_images\calcite\12acf906-d6b5-4b14-931b-4c2f8841ecff_FMM_1_78059.JPG,calcite,
1_40935,mineral_images\quartz\035f6fee-efb2-4a6d-bd45-6cfbf469d2aa_1_40935.jpg,quartz,
1_70960,mineral_images\topaz\25500207-4114-4edc-aa4b-45bc0707bcd9_FMM_1_70960.JPG,topaz,topaz in pegmatite.
1_61025,mineral_images\cassiterite\aa9f471b-3957-41ad-bf3a-33cf555b0e40_1_61025.jpg,cassiterite,
1_45061,mineral_images\chalcedony\1e133724-adf5-4333-84ca-fd4a83b38738_45061.jpg,chalcedony,
1_4259,mineral_images\quartz\063ba03b-dafa-44e8-afb9-2629e05d5992_1_4259.jpg,quartz,
1_77060,mineral_images\magnetite\aa866632-ddcf-404c-9e42-fe19233a6b63_1_77060.jpg,magnetite,
1_75992,mineral_images\magnetite\19088d5e-f0fe-42da-a9ee-ebc99b536d93_1_75992.jpg,magnetite,
1_34875,mineral_images\magnetite\402424d3-41f2-4ed0-a20c-b28677d114cc_1_34875.jpg,magnetite,
1_4177,mineral_images\hematite\fbde8d1c-5675-41a8-b9e1-f36ddad48627_IMG_1541.JPG,hematite,
1_65814,mineral_images\cassiterite\335cb22d-0863-471c-83a9-b6aba99a735d_DSCN6533.JPG,cassiterite,
1_12256,mineral_images\quartz\843b1568-950a-41ac-b28e-d06afccf5317_1_12256.jpg,quartz,
1_21608,mineral_images\topaz\9a1ac807-ad0b-4dd4-a027-aa19ae850458_1_21608.jpg,topaz,
1_11818,mineral_images\quartz\53bdaa81-b170-4e96-bebc-31765170e340_1_11818.jpg,quartz,
1_22694,mineral_images\corundum\4f8de058-c980-46fa-8fd7-32ea12fb1b43_IMG_1095.JPG,corundum,
1_12952,mineral_images\quartz\1f7db4a8-7f39-4960-aa64-8562b8b4c688_1_12952.jpg,quartz,
1_34654,mineral_images\chalcedony\83aa7d29-afb4-4382-b33f-67ead8e54df5_1_34654.jpg,chalcedony,
5_290,mineral_images\agate\371d2787-a7bd-4dda-b053-49d71df057d4_5_290.jpg,agate,oval polished plate
1_2800,mineral_images\quartz\630792c6-9d2c-4a7c-a80a-05e505be1f17_1_2800.jpg,quartz,
1_8007,mineral_images\quartz\447486f7-7893-4801-97ce-8ba2e87c76b9_1_8007.jpg,quartz,
1_84199,mineral_images\beryl\0c1e5675-d3aa-4e6c-bffd-d414c64f54ef_1_84199_beryl.jpg,beryl,in watch. crystals 7x4
7_1415,mineral_images\calcite\46cfd0ea-beb8-4533-9511-46889b201938_FMM_7_1415.JPG,calcite,crystallictites of split calcite spherocrystals.
1_74387,mineral_images\quartz\7c74dbd1-ec4d-4633-accf-2cc89a4dcfae_IMG_3539.jpg,quartz,
1_45091,mineral_images\beryl\96eabcbb-f905-48ae-b808-d8eae5ae67b9_1_45091.jpg,beryl,
5_1966,mineral_images\agate\d8a2b724-a58d-418b-ad2d-6c86e077ccec_5_1966.jpg,agate,"overflow agate. polished plate

10.5x8"
1_9698,mineral_images\topaz\d5720189-34a8-4eec-97b6-44ca78743632_1_9698.jpg,topaz,six crystals.
1_2806,mineral_images\quartz\4b4b9daa-b7ed-40c2-ab1b-8785d2208d11_1_2806.jpg,quartz,
1_66543,mineral_images\magnetite\55320b97-0925-4f9b-8a3d-a48d60e52279_1_66543.jpg,magnetite,
1_83636,mineral_images\chalcedony\c3c81fbf-f06a-4cbf-b53d-64cf3e7d26b9_FMM_1_83636.JPG,chalcedony,
1_82469,mineral_images\quartz\04ff9483-34f5-4b5b-8302-ce02d072b6df_FMM_1_82469.JPG,quartz,
1_87296,mineral_images\calcite\22685997-1ebb-4ca9-ba91-c39e7cc37403_FMM_1_87296.JPG,calcite,"druse 8 x 5 cm.
1.5 cm on the magnetite aggregate."
1_5467,mineral_images\quartz\aab14806-dc39-4e67-9ba1-265220424aa4_1_5467.jpg,quartz,
1_58239,mineral_images\quartz\502104a5-7e69-4b1a-b50b-540a7759fc47_58239.jpg,quartz,
1_56809,mineral_images\hematite\e440db95-0a00-4aa0-9d77-73d4be47d5f3_IMG_1767.jpg,hematite,
1_53152,mineral_images\agate\63c11f9e-bfb9-47d1-9e57-c998d2fa1362_53152.jpg,agate,
1_11612,mineral_images\magnetite\798e3068-283b-495e-a159-7b38e90e304b_1_11612.jpg,magnetite,
1_10288,mineral_images\magnetite\24d15f9e-eacb-471b-9789-47932af33df6_1_10288.jpg,magnetite,
1_69427,mineral_images\quartz\eca58f96-6261-4c3e-861e-157d492a3ae0_1_69427.jpg,quartz,quartz in a fibrous orpiment-antimonite aggregate.
1_78316,mineral_images\hematite\911ac2f3-98d2-4d8d-9a1f-bffadbbd9b9b_IMG_2223.jpg,hematite,
1_76537,mineral_images\quartz\b0c356af-9ea5-4bf6-8d07-3910f4ba16a9_1_76537.jpg,quartz,
1_1495,mineral_images\quartz\1c27ac99-2b1d-453b-89e6-2f252af787b8_1_1495.jpg,quartz,
1_38622,mineral_images\quartz\d28d8376-1008-416a-99be-18800dc99a60_1_38622.jpg,quartz,
1_85482,mineral_images\chalcedony\2012da8d-f422-4237-8635-9c744e9c100c_1_85482.jpg,chalcedony,"brown-yellow and light green with yellow relics of opal with rhythmic-zonal diffusion staining and the formation of kidney-shaped forms.

7x5 cm."
1_39032,mineral_images\chalcedony\6b20cca5-2ce1-4725-9343-67c753caf781_39032.jpg,chalcedony,
3_350,mineral_images\quartz\dfe16cf6-567c-4a9b-8c4c-9e470c4aa2e3_3_350.jpg,quartz,
1_31305,mineral_images\topaz\86f5d32a-b531-498e-a7cb-0b980012915c_1_31305.jpg,topaz,
1_29501,mineral_images\corundum\c58537a7-e58d-4b92-add8-39f2b500be81_IMG_1745.JPG,corundum,
1_74260,mineral_images\cassiterite\bae254e2-3f6b-4c41-94c5-b4f8f38f3107_1_74260.jpg,cassiterite,
1_48219,mineral_images\quartz\65a3ef7b-dcf3-4ac5-a1dc-b97c24b02213_1_48219.jpg,quartz,
1_70377,mineral_images\quartz\3a52e21c-6e46-40c8-afce-44b1c8d0e72f_1_70377.jpg,quartz,
1_67167,mineral_images\quartz\ffbef913-4505-42d4-a308-ddcf857a1324_1_67167.jpg,quartz,
1_22145,mineral_images\quartz\00c0386a-e8b9-46f2-a1da-1af3d4f3f6b9_1_22145.jpg,quartz,smoky quartz.
3_732,mineral_images\chalcedony\801d6c26-54d7-423f-858f-df01f124bc4a_3_732_chalcedony_EM.JPG,chalcedony,pseudomorphosis
1_77243,mineral_images\quartz\7e823e53-94ed-450a-81dc-4967ba2e1cd4_FMM_1_77243.JPG,quartz,
1_2654,mineral_images\quartz\1b0993bb-32e4-4634-b7eb-f957fd9d22e5_FMM_1_2654.JPG,quartz,
3_1697,mineral_images\chalcedony\7ec30b8b-4a51-42ea-9fc3-0f3600995bbe_3_1697_chalcedony_EM.JPG,chalcedony,"radial intergrowths of aragonite crystals replaced by chalcedony. in the basalt amygdala

11 cm."
1_12945,mineral_images\magnetite\3456fb61-1151-4adc-8cd7-cbf538121d37_IMG_1612.jpg,magnetite,
1_40503,mineral_images\cassiterite\1da00283-02bc-4d3e-afbe-d73cb3b8812e_1_40503.jpg,cassiterite,
1_4291,mineral_images\hematite\4021d9b6-27a5-4764-9937-ce55817b1d7a_IMG_6979.JPG,hematite,
1_46303,mineral_images\agate\02fd2f21-9e71-42e5-95e6-ba2eaf6802bc_46303.jpg,agate,
1_45598,mineral_images\cassiterite\beb9ca78-9220-422e-9053-2ffc2afdd461_DSCN6416.JPG,cassiterite,
1_53156,mineral_images\hematite\955e09e0-ad1b-4b25-8d25-997119c24586_IMG_9760.jpg,hematite,
1_9921,mineral_images\quartz\5978a5a1-192e-4cfc-87c2-7474d5c69286_9921.jpg,quartz,
1_23915,mineral_images\magnetite\646915cc-35fd-4705-aba5-60a630780742_IMG_2550.JPG,magnetite,solid.
1_33164,mineral_images\topaz\95573274-285d-40ae-8bec-42ba09b2c78f_1_33164.jpg,topaz,
5_207,mineral_images\chalcedony\3749d819-5bd9-4552-9a25-6a4e62916c65_5_207.jpg,chalcedony,chalcedony is light smoky. oval convex polished insert. 4x3.5
1_70354,mineral_images\calcite\e0515a1d-e9ed-42b5-84eb-f6fd998a1fdd_FMM_1_70354.jpg,calcite,
1_75916,mineral_images\agate\e7b4458b-60ac-4716-94c5-e0e40b0a4b52_1_75916.jpg,agate,
1_13130,mineral_images\corundum\e709cdd6-d43a-4c62-9abe-58662589403d_1_13130.jpg,corundum,
1_51214,mineral_images\topaz\340ac3f6-3899-435b-afd9-80b29f566217_FMM_1_51214.JPG,topaz,
5_375,mineral_images\agate\57b9b7b3-9c0d-4be7-b736-ecd4db8e03a0_5_375.jpg,agate,round polished insert
1_11478,mineral_images\beryl\5fd091c3-5150-4d77-8623-b5b03589063a_1_11478.jpg,beryl,
1_32381,mineral_images\hematite\30f15596-975e-42e0-a20d-f6a22be240fb_IMG_2913.jpg,hematite,
1_58642,mineral_images\cassiterite\0ce9a18d-9c48-47cb-b30d-44c393857981_1_58642.jpg,cassiterite,
1_65583,mineral_images\quartz\36d4218c-374d-4a0e-9986-010554bf278f_FMM_1_65583.JPG,quartz,
1_48211,mineral_images\quartz\9e766dbe-9ce3-4f51-8642-80d301f6427d_1_48211.jpg,quartz,
1_28181,mineral_images\hematite\be99c71b-d990-4040-bfe6-aad7315438ab_1_28181.jpg,hematite,
1_51258,mineral_images\topaz\71c0f8e4-6280-4fe5-b72b-c1d12a3bfce8_1_51258.jpg,topaz,topaz in rhyolite.
1_67317,mineral_images\cassiterite\ac3a01c0-90b4-42eb-88ce-3de27ac761d2_1_67317.jpg,cassiterite,
1_51276,mineral_images\topaz\47eb84bc-6623-4380-ad78-508ee1dcdc08_1_51276.jpg,topaz,
1_37317,mineral_images\topaz\3327facd-d9f0-48a2-8bf9-75f5232b934c_1_37317.jpg,topaz,
1_84427,mineral_images\chalcedony\ff169919-0de4-4afa-ae88-aa35b1ae6334_84427.jpg,chalcedony,"pseudomorphosis of cladding after aragonite in the almond.

11.5x8 cm."
1_4198,mineral_images\hematite\cf404154-2b77-4773-b59b-fcb367ddaa4f_1_4198.jpg,hematite,
1_29031,mineral_images\quartz\895ebbfe-2f94-4fc5-ab29-d34e71e782bb_1_29031.jpg,quartz,
1_71269,mineral_images\chalcedony\bb3e2c25-5e63-41e0-bef2-e542d5f1a4a7_71269.jpg,chalcedony,
1_22545,mineral_images\topaz\e40d7eb6-0ada-4e7c-a9c8-cf27703abb80_1_22545.jpg,topaz,
5_358,mineral_images\agate\02a2046a-3bbb-42e3-bece-ca9109ac1884_5_358.jpg,agate,"pink agate. oval polished plate.

5.5x3.5"
1_4226,mineral_images\hematite\0713d6bf-bae6-4fc4-b795-9ee1ff73ee16_IMG_1420.JPG,hematite,
1_33804,mineral_images\magnetite\96fc95ae-13bc-4337-90f8-693cc9a1ef87_1_33804.jpg,magnetite,magnetite in mariupolite.
1_94937,mineral_images\chalcedony\efd39db2-4006-421f-8d12-1bb53d3e6430_FMM_1_94937.JPG,chalcedony,"rounded lithophyses filled with chalcedony with areas of agate and quartz, in a modified layer of volcanic rock."
1_84049,mineral_images\agate\0055f171-8f10-440f-a41e-bf1349b31bb4_1_84049.jpg,agate,"chalcedony, filling the lithophysis cavity"
1_56244,mineral_images\cassiterite\e570d5d8-3ba4-4325-99a5-0381271df7b4_DSCN6339.JPG,cassiterite,
1_37439,mineral_images\topaz\d64fbaef-b5e1-4d1c-bfdd-b28f54ddb587_1_37439_5.jpg,topaz,
1_9244,mineral_images\quartz\6e96e8fd-e533-446d-88de-5e36dfd62400_1_9244.jpg,quartz,
1_51190,mineral_images\topaz\bdb6aba0-b84d-4f63-b769-7a83d4fe60e1_1_51190.jpg,topaz,
1_17903,mineral_images\magnetite\6bed6412-3157-4661-a491-48659fa48e7a_1_17903.jpg,magnetite,
1_29814,mineral_images\chalcedony\9113589e-56a4-4ff4-9299-f1d726bc1f73_1_29814.jpg,chalcedony,
1_2865,mineral_images\quartz\d5333765-4822-41e4-a5c8-b7911331ec4a_1_2865.jpg,quartz,
1_38074,mineral_images\quartz\b18de38a-ba86-4a59-9725-fcd2fd2067fc_38074.jpg,quartz,
1_21890,mineral_images\quartz\85a752bc-a2e3-4b0b-bcd8-ede334fea618_1_21890.jpg,quartz,
1_36199,mineral_images\topaz\af3e107e-5298-469e-8844-49c325ac44b0_1_36199.jpg,topaz,
1_87556,mineral_images\calcite\629dd017-90f8-4346-a262-650a72e477de_FMM_1_87556.JPG,calcite,"colorless transparent crystal 3 cm.

faceted by a series of scalenohedra with

subordinate development of the prism and

rhombohedra. on fine crystalline

which calcite brush on lime

nyake"
1_65519,mineral_images\topaz\dfc15435-2ec0-4036-a62c-34322c7dd7a1_1_65519.jpg,topaz,topaz blue
1_48232,mineral_images\quartz\515c5240-e263-41cc-b7b2-415dc88e467f_1_48232.jpg,quartz,
1_32717,mineral_images\quartz\cdda0b88-ea9a-4e69-8cd4-9b9c66ff968b_32717.jpg,quartz,
1_22612,mineral_images\topaz\9ce8c2b8-1f03-4c12-a301-7031f94b0306_1_22612.jpg,topaz,
1_81088,mineral_images\quartz\31241a90-940e-4790-85fa-edbc27a12ae1_IMG_6549.jpg,quartz,
1_4281,mineral_images\hematite\3ba5e72a-a325-4ce9-a098-e9b6057dcd1b_IMG_1284.JPG,hematite,
1_77054,mineral_images\corundum\0d2ce3d6-96a1-4d33-b757-6c35a1eba9b2_FMM_1_77054.JPG,corundum,
4_5092,mineral_images\calcite\6a4345d7-f9b9-4f35-a303-a7b35f0dcb78_4_5092_calcite_mm1_w.jpg,calcite,"a thick tabular calcite crystal formed by the faces of a rhombohedron and a scalenohedron, sized 4 x 7 cm. the faces of a rhombohedron with complex sculpture, the scalenohedron are smooth."
1_22318,mineral_images\quartz\c0c754d8-43a1-4446-86f4-34bf20b0a32d_22318.jpg,quartz,
1_25105,mineral_images\topaz\7036e663-6fcf-4ded-bd25-7520d77f68f6_1_25105.jpg,topaz,
1_2822,mineral_images\quartz\a929f756-0345-42ab-b86f-3d053a555abf_1_2822.jpg,quartz,
1_41974,mineral_images\quartz\1d3b8636-bc58-40a0-a616-a390369a98a2_1_41974.jpg,quartz,double dauphine left.
1_40898,mineral_images\quartz\383f1904-35d0-42d9-b91e-124c70b4b169_1_40898.jpg,quartz,
1_88134,mineral_images\quartz\1f28cc27-3b83-4c2d-a9b4-110aa0d2ccdb_FMM_1_88134.JPG,quartz,"with inclusions of chlorite, crystal.

the author of the description is chistyakova m.b."
7_1476,mineral_images\calcite\d6796ece-587f-421c-b527-e2502441b3fe_FMM_7_1476.JPG,calcite,"a subparallel intergrowth of 25-10 mm ""cubic"" white calcite crystals with a weakly pronounced diagonal shading and a powder of fine-grained calcite. inclusions of lomontite crystals, epidote."
1_37468,mineral_images\topaz\2edc92f1-20ea-4297-a47c-527fcd597185_1_37468.jpg,topaz,
1_11525,mineral_images\beryl\3b88bf97-f884-4941-adce-4cd46e3f47ed_1_11525.jpg,beryl,
1_27575,mineral_images\corundum\6e4b53b1-d6a5-422e-9243-a01d6b97dae4_6_1_1_27575.jpg,corundum,
1_2932,mineral_images\quartz\b33b6ee9-263a-45d6-8778-6115709adccc_1_2932.jpg,quartz,
